file,constant_name,name,year,photo,quote,role,image,position,major,class,gender,title,email,bio,specializations,id,specialization,phone,education,achievements,awards,credentials,linkedin,specialties,research
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Figma/computer_science/Cs13-main/src/pages/Faculty.tsx,faculty,Dr. James Anderson,,https://images.unsplash.com/photo-1615712278090-a935af124081?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w3Nzg4Nzd8MHwxfHNlYXJjaHwxfHxtYWxlJTIwcHJvZmVzc29yJTIwcG9ydHJhaXR8ZW58MXx8fHwxNzYzNDU3MzM5fDA&ixlib=rb-4.1.0&q=80&w=1080&utm_source=figma&utm_medium=referral,,,,,,,m,Assistant Professor,j.anderson@university.edu,"Dr. Anderson specializes in cloud computing architectures, containerization, and distributed systems. He received his Ph.D. from UC San Diego and previously worked as a cloud solutions architect at Amazon Web Services. His research focuses on optimizing cloud resource allocation, serverless computing, and edge computing for IoT applications.",,,Cloud Computing & Distributed Systems,,"['Ph.D. Computer Science, UC San Diego', 'M.S. Distributed Systems, MIT', 'B.S. Computer Engineering, Virginia Tech']","['AWS Certified Solutions Architect', 'IEEE Cloud Computing Rising Star', 'Excellence in Teaching Award']",,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Figma/computer_science/Cs14-main/src/components/pages/Faculty.tsx,faculty,Dr. Emily Rodriguez,,,,,https://images.unsplash.com/photo-1758270704587-43339a801396?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w3Nzg4Nzd8MHwxfHNlYXJjaHwxfHxmZW1hbGUlMjBwcm9mZXNzb3J8ZW58MXx8fHwxNzYzNDE4MDAyfDA&ixlib=rb-4.1.0&q=80&w=1080,,,,f,Department Chair & Professor,e.rodriguez@university.edu,Dr. Rodriguez leads our department with over 20 years of experience in AI research. She has published 50+ papers in top-tier conferences and holds 8 patents in machine learning algorithms. Her research focuses on deep learning applications in healthcare and natural language processing.,,,Artificial Intelligence & Machine Learning,+1 (555) 123-4501,,,"['IEEE Fellow', 'Best Paper Award 2023']",,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Figma/computer_science/Cs14-main/src/components/pages/Faculty.tsx,faculty,Dr. Michael Chen,,,,,https://images.unsplash.com/photo-1615712278090-a935af124081?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w3Nzg4Nzd8MHwxfHNlYXJjaHwxfHxtYWxlJTIwcHJvZmVzc29yfGVufDF8fHx8MTc2MzQ3NTcyN3ww&ixlib=rb-4.1.0&q=80&w=1080,,,,m,Professor of Computer Science,m.chen@university.edu,Dr. Chen is an internationally recognized expert in cybersecurity with extensive experience in both academia and industry. He previously worked as a security consultant for Fortune 500 companies and now dedicates his time to training the next generation of security professionals.,,,Cybersecurity & Network Security,+1 (555) 123-4502,,,"['ACM Distinguished Scientist', 'National Cybersecurity Award']",,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Figma/computer_science/Cs14-main/src/components/pages/Faculty.tsx,faculty,Dr. Sarah Thompson,,,,,https://images.unsplash.com/photo-1758685734408-19dd0cc86d2d?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w3Nzg4Nzd8MHwxfHNlYXJjaHwxfHxzZW5pb3IlMjBsZWN0dXJlcnxlbnwxfHx8fDE3NjM0NzU3Mjd8MA&ixlib=rb-4.1.0&q=80&w=1080,,,,f,Associate Professor,s.thompson@university.edu,"Dr. Thompson brings real-world software development experience to the classroom. She has led development teams at major tech companies and now focuses on teaching best practices in software architecture, agile methodologies, and DevOps. Her students consistently excel in industry internships.",,,Software Engineering & Development,+1 (555) 123-4503,,,"['Excellence in Teaching Award', 'Industry Partnership Award']",,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Figma/computer_science/Cs14-main/src/components/pages/Faculty.tsx,faculty,Dr. James Patterson,,,,,https://images.unsplash.com/photo-1524178232363-1fb2b075b655?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w3Nzg4Nzd8MHwxfHNlYXJjaHwxfHxwcm9mZXNzb3IlMjB0ZWFjaGluZ3xlbnwxfHx8fDE3NjM0MDE1MjJ8MA&ixlib=rb-4.1.0&q=80&w=1080,,,,m,Professor of Computer Science,j.patterson@university.edu,"Dr. Patterson is a pioneer in the field of big data analytics and visualization. His research on scalable data processing systems has been adopted by several major technology companies. He teaches courses in data mining, statistical learning, and data visualization.",,,Data Science & Analytics,+1 (555) 123-4504,,,"['NSF CAREER Award', 'Data Science Innovation Award']",,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Figma/computer_science/Cs14-main/src/components/pages/Faculty.tsx,faculty,Dr. Lisa Wang,,,,,https://images.unsplash.com/photo-1757876506562-0b0087ab3dcd?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w3Nzg4Nzd8MHwxfHNlYXJjaHwxfHxmZW1hbGUlMjBjb2xsZWdlJTIwc3R1ZGVudHxlbnwxfHx8fDE3NjM0NzU3MjV8MA&ixlib=rb-4.1.0&q=80&w=1080,,,,f,Associate Professor,l.wang@university.edu,Dr. Wang's research explores how people interact with technology and how to design more intuitive and accessible interfaces. She has collaborated with industry partners on numerous UX research projects and runs the university's Human-Computer Interaction Lab.,,,Human-Computer Interaction & UX Design,+1 (555) 123-4505,,,"['CHI Best Paper Award', 'Accessibility Research Grant']",,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Figma/computer_science/Cs14-main/src/components/pages/Faculty.tsx,faculty,Dr. Robert Martinez,,,,,https://images.unsplash.com/photo-1594077841990-3909f3a482a9?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w3Nzg4Nzd8MHwxfHNlYXJjaHwxfHxtYWxlJTIwc3R1ZGVudCUyMHRlY2hub2xvZ3l8ZW58MXx8fHwxNzYzNDc1NzI1fDA&ixlib=rb-4.1.0&q=80&w=1080,,,,m,Assistant Professor,r.martinez@university.edu,"Dr. Martinez is an emerging leader in cloud computing research. Before joining academia, he worked as a senior engineer at a major cloud services provider. His current research focuses on optimizing resource allocation in distributed systems and edge computing.",,,Cloud Computing & Distributed Systems,+1 (555) 123-4506,,,"['Rising Star Award', 'Cloud Innovation Grant']",,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Figma/computer_science/Cs15-main/src/components/pages/Faculty.tsx,faculty,Dr. Michael Chen,,,,,https://images.unsplash.com/photo-1758685848208-e108b6af94cc?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w3Nzg4Nzd8MHwxfHNlYXJjaHwxfHxjb21wdXRlciUyMHNjaWVuY2UlMjBwcm9mZXNzb3J8ZW58MXx8fHwxNzYzNDc1ODMwfDA&ixlib=rb-4.1.0&q=80&w=1080&utm_source=figma&utm_medium=referral,,,,m,Professor & Department Chair,m.chen@university.edu,Dr. Chen has over 20 years of experience in AI research and has published more than 100 papers in top-tier conferences. He received his Ph.D. from MIT and previously worked at Google Research. His current research focuses on deep learning applications in computer vision and natural language processing.,,,"Artificial Intelligence, Machine Learning",,"['Ph.D. in Computer Science, MIT', 'M.S. in Computer Science, Stanford University', 'B.S. in Computer Engineering, UC Berkeley']","['NSF CAREER Award Recipient', 'Best Paper Award at NeurIPS 2022', 'ACM Distinguished Member']",,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Figma/computer_science/Cs15-main/src/components/pages/Faculty.tsx,faculty,Dr. Sarah Martinez,,,,,https://images.unsplash.com/photo-1565828052994-aa2276b131a0?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w3Nzg4Nzd8MHwxfHNlYXJjaHwxfHxmZW1hbGUlMjBwcm9mZXNzb3IlMjBvZmZpY2V8ZW58MXx8fHwxNzYzNDc1ODMwfDA&ixlib=rb-4.1.0&q=80&w=1080&utm_source=figma&utm_medium=referral,,,,f,Associate Professor,s.martinez@university.edu,"Dr. Martinez is a leading expert in cybersecurity with extensive experience in both academia and industry. She has consulted for major tech companies and government agencies on security infrastructure. Her research addresses emerging threats in cloud security and IoT security, with a focus on developing practical defense mechanisms.",,,"Cybersecurity, Network Security",,"['Ph.D. in Computer Science, Carnegie Mellon University', 'M.S. in Information Security, Johns Hopkins University', 'B.S. in Computer Science, University of Texas at Austin']","['IEEE Security & Privacy Top Cited Researcher', 'Department of Defense Research Grant', 'Women in Cybersecurity Leadership Award']",,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Figma/computer_science/Cs15-main/src/components/pages/Faculty.tsx,faculty,Dr. James Anderson,,,,,https://images.unsplash.com/photo-1524178232363-1fb2b075b655?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w3Nzg4Nzd8MHwxfHNlYXJjaHwxfHxwcm9mZXNzb3IlMjB0ZWFjaGluZ3xlbnwxfHx8fDE3NjM0MDE1MjJ8MA&ixlib=rb-4.1.0&q=80&w=1080&utm_source=figma&utm_medium=referral,,,,m,Professor,j.anderson@university.edu,"With a background spanning both academia and industry, Dr. Anderson brings real-world software engineering practices to the classroom. He spent 10 years at Microsoft before joining academia, where he led teams building large-scale distributed systems. His research interests include software architecture, microservices, and cloud computing.",,,"Software Engineering, Distributed Systems",,"['Ph.D. in Computer Science, University of Washington', 'M.S. in Software Engineering, Carnegie Mellon University', 'B.S. in Computer Science, University of Illinois']","['ACM SIGSOFT Distinguished Service Award', 'Microsoft Technical Achievement Award', ""Author of 'Modern Software Architecture' textbook""]",,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Figma/computer_science/Cs15-main/src/components/pages/Faculty.tsx,faculty,Dr. Emily Wang,,,,,https://images.unsplash.com/photo-1758685734614-63fe30c18b79?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w3Nzg4Nzd8MHwxfHNlYXJjaHwxfHx1bml2ZXJzaXR5JTIwbGVjdHVyZXIlMjBwb3J0cmFpdHxlbnwxfHx8fDE3NjM0NzU4MzB8MA&ixlib=rb-4.1.0&q=80&w=1080&utm_source=figma&utm_medium=referral,,,,f,Assistant Professor,e.wang@university.edu,"Dr. Wang is an emerging leader in data science and big data analytics. Her research combines statistical methods with machine learning to extract insights from massive datasets. She has collaborated with healthcare organizations and environmental agencies to apply data science techniques to solve real-world problems, particularly in predictive modeling and data visualization.",,,"Data Science, Big Data Analytics",,"['Ph.D. in Computer Science, Georgia Tech', 'M.S. in Statistics, University of Michigan', 'B.S. in Mathematics, UCLA']","['Google Faculty Research Award', 'Rising Star in Data Science Award', 'Published in Nature Machine Intelligence']",,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Figma/computer_science/Cs15-main/src/components/pages/Faculty.tsx,faculty,Dr. Robert Thompson,,,,,https://images.unsplash.com/photo-1758685848208-e108b6af94cc?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w3Nzg4Nzd8MHwxfHNlYXJjaHwxfHxjb21wdXRlciUyMHNjaWVuY2UlMjBwcm9mZXNzb3J8ZW58MXx8fHwxNzYzNDc1ODMwfDA&ixlib=rb-4.1.0&q=80&w=1080&utm_source=figma&utm_medium=referral,,,,m,Associate Professor,r.thompson@university.edu,"Dr. Thompson specializes in computer graphics, visualization, and virtual/augmented reality. His work bridges the gap between theoretical computer graphics and practical applications in gaming, medical imaging, and architectural visualization. Before academia, he worked at Pixar Animation Studios, contributing to rendering technologies used in several award-winning films.",,,"Computer Graphics, Virtual Reality",,"['Ph.D. in Computer Graphics, Cornell University', 'M.S. in Computer Science, University of Utah', 'B.S. in Computer Science, Brown University']","['SIGGRAPH Technical Achievement Award', 'Academy Award for Technical Achievement', 'Co-founder of VR Education Initiative']",,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Figma/computer_science/Cs15-main/src/components/pages/Faculty.tsx,faculty,Dr. Lisa Patel,,,,,https://images.unsplash.com/photo-1565828052994-aa2276b131a0?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w3Nzg4Nzd8MHwxfHNlYXJjaHwxfHxmZW1hbGUlMjBwcm9mZXNzb3IlMjBvZmZpY2V8ZW58MXx8fHwxNzYzNDc1ODMwfDA&ixlib=rb-4.1.0&q=80&w=1080&utm_source=figma&utm_medium=referral,,,,f,Assistant Professor,l.patel@university.edu,"Dr. Patel's research focuses on human-computer interaction and user experience design. She is passionate about creating technology that is accessible, intuitive, and empowering for all users. Her work includes developing novel interaction techniques for mobile devices, studying user behavior in social media platforms, and designing accessible interfaces for people with disabilities.",,,"Human-Computer Interaction, UX Design",,"['Ph.D. in Human-Computer Interaction, University of Washington', 'M.S. in Computer Science, Stanford University', 'B.S. in Cognitive Science, UC San Diego']","['CHI Best Paper Award', 'NSF Research Grant for Accessibility', 'UX Design Innovation Award']",,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Figma/computer_science/Cs16-main/src/components/Faculty.tsx,faculty,Dr. Emily Rodriguez,,,,,https://images.unsplash.com/photo-1726618069974-c1d5d27f612b?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w3Nzg4Nzd8MHwxfHNlYXJjaHwxfHx5b3VuZyUyMHByb2Zlc3NvciUyMHdvbWFufGVufDF8fHx8MTc2MzQ3NzM4MHww&ixlib=rb-4.1.0&q=80&w=1080,,,,f,Professor & Department Chair,e.rodriguez@university.edu,"Dr. Rodriguez earned her Ph.D. from Stanford University and has over 15 years of experience in AI research. She has published more than 50 papers in top-tier conferences and journals. Her research focuses on deep learning, natural language processing, and ethical AI. Before joining academia, she worked as a senior researcher at Google AI.",,,Artificial Intelligence & Machine Learning,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Figma/computer_science/Cs16-main/src/components/Faculty.tsx,faculty,Dr. Michael Chen,,,,,https://images.unsplash.com/photo-1562693313-2ef8cef483a7?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w3Nzg4Nzd8MHwxfHNlYXJjaHwxfHxwcm9mZXNzb3IlMjBtYW4lMjBhY2FkZW1pY3xlbnwxfHx8fDE3NjM0NzczOTd8MA&ixlib=rb-4.1.0&q=80&w=1080,,,,m,Associate Professor,m.chen@university.edu,"Dr. Chen specializes in cybersecurity, cryptography, and secure system design. He received his Ph.D. from MIT and has consulted for Fortune 500 companies on security architecture. His research has been funded by NSF and DARPA, focusing on blockchain security and zero-trust architectures. He holds multiple patents in secure communication protocols.",,,Cybersecurity & Network Systems,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Figma/computer_science/Cs16-main/src/components/Faculty.tsx,faculty,Dr. Sarah Johnson,,,,,https://images.unsplash.com/photo-1633381182794-01b10764b431?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w3Nzg4Nzd8MHwxfHNlYXJjaHwxfHxmZW1hbGUlMjBzdHVkZW50JTIwcG9ydHJhaXR8ZW58MXx8fHwxNzYzNDEwNDc0fDA&ixlib=rb-4.1.0&q=80&w=1080,,,,f,Assistant Professor,s.johnson@university.edu,"Dr. Johnson brings expertise in data mining, statistical learning, and large-scale data processing. She completed her Ph.D. at UC Berkeley and previously worked at Amazon Web Services on big data infrastructure. Her research interests include distributed computing, data visualization, and machine learning applications in healthcare. She teaches advanced courses in data science and analytics.",,,Data Science & Big Data Analytics,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Figma/computer_science/Cs16-main/src/components/Faculty.tsx,faculty,Dr. James Martinez,,,,,https://images.unsplash.com/photo-1524178232363-1fb2b075b655?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w3Nzg4Nzd8MHwxfHNlYXJjaHwxfHxwcm9mZXNzb3IlMjB0ZWFjaGluZ3xlbnwxfHx8fDE3NjM0MDE1MjJ8MA&ixlib=rb-4.1.0&q=80&w=1080,,,,m,Professor,j.martinez@university.edu,"Dr. Martinez is an expert in software engineering methodologies, distributed systems, and cloud computing. With a Ph.D. from Carnegie Mellon University, he spent 10 years at Microsoft leading development teams before transitioning to academia. He is passionate about teaching best practices in software development and has authored two textbooks on modern software engineering.",,,Software Engineering & System Design,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Figma/computer_science/Cs16-main/src/components/Faculty.tsx,faculty,Dr. Priya Patel,,,,,https://images.unsplash.com/photo-1758270704025-0e1a1793e1ca?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w3Nzg4Nzd8MHwxfHNlYXJjaHwxfHxkaXZlcnNlJTIwc3R1ZGVudCUyMHN0dWR5aW5nfGVufDF8fHx8MTc2MzQ3NzM2N3ww&ixlib=rb-4.1.0&q=80&w=1080,,,,f,Associate Professor,p.patel@university.edu,"Dr. Patel's research focuses on computer vision, autonomous systems, and human-robot interaction. She earned her Ph.D. from Georgia Tech and has collaborated with Tesla on autonomous vehicle technology. Her work has been featured in leading robotics conferences, and she directs the university's Robotics and AI Lab. She is also active in promoting diversity in STEM fields.",,,Computer Vision & Robotics,,,,,,,,
